stack,die,channel,bank,block,mean_K,max_K
0,dram_2,6,5,bank_array_pim_region,308.24554993190645,308.2965831951576
0,dram_2,6,6,bank_array_pim_region,308.1267543387723,308.1810614757942
0,dram_2,6,7,bank_array_pim_region,308.030447205192,308.08553993547457
0,dram_2,6,8,bank_array_pim_region,308.6519548552039,308.7014678661833
0,dram_2,6,9,bank_array_pim_region,308.4609553930113,308.5004605204352
0,dram_2,6,10,bank_array_pim_region,308.3048146641655,308.336200468675
0,dram_2,6,11,bank_array_pim_region,308.18041874417725,308.20547380635776
0,dram_2,6,12,bank_array_pim_region,308.237524351601,308.5446493220214
0,dram_2,6,13,bank_array_pim_region,308.1148945030481,308.3612423424972
0,dram_2,6,14,bank_array_pim_region,308.0127517235953,308.21229648221333
0,dram_2,6,15,bank_array_pim_region,307.93000545606884,308.0943331594263
0,dram_2,7,0,bank_array_pim_region,307.7942330978131,307.8622770934412
0,dram_2,7,1,bank_array_pim_region,307.7472912430708,307.80849116815125
0,dram_2,7,2,bank_array_pim_region,307.7164953863271,307.77336546175394
0,dram_2,7,3,bank_array_pim_region,307.70124659510486,307.7560205912662
0,dram_2,7,4,bank_array_pim_region,307.9552990929963,308.0099754745247
